"fips","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
13247,2450637,2518941,2512174,2567236,2546140,2572941,2601211,2634441,2742938,2884414,2966398,3092177,3193125,3310234,3659536,3600279,3768117,3963107,4076865
13249,85784,92687,91710,97417,108608,123910,137657,141021,135923,131107,125290,115228,109475,107511,107075,103950,107827,116424,121235
13251,223281,234474,258476,263611,281668,314034,329982,310739,304627,300942,328826,327720,322035,303540,310602,319661,324005,335159,354096
13253,175514,176072,183914,172644,177884,200900,213944,225672,239628,235808,286743,306479,309312,281559,280789,278262,287547,308020,360152
13255,1423085,1502207,1497620,1585469,1643832,1729005,1768310,1770506,1789362,1819834,1850149,1939600,1873771,1876009,2023632,2013829,2103154,2200292,2310128
13257,657164,651134,650405,661788,691622,710177,750000,758095,755313,769697,753972,758016,797848,863753,924760,928286,965488,997550,1018702
13259,69959,69654,73868,88354,65659,73294,90104,95409,99476,100001,98409,98311,100891,101769,107281,109732,120122,130656,152215
13261,830632,813336,873032,879494,879037,929906,957933,918854,907198,936005,978960,1049571,1066191,1043061,1080976,1075400,1110016,1140271,1236737
13263,66339,82622,81661,83932,76748,90101,99138,92158,92739,108903,108737,111326,94352,104266,113064,137157,125713,147935,159860
13265,16911,17188,18364,19185,20048,33664,36148,34819,23959,24141,24226,25329,27034,32640,33327,32119,32144,34002,35767
13267,349023,343213,364743,400418,413213,437541,489626,475482,496040,507759,496104,533179,557776,591662,644265,629710,669192,688198,644062
13269,147627,148846,156877,157113,158447,164829,177251,165663,161476,152613,149533,146545,149881,146628,157257,206901,214440,218180,246717
13271,214655,214250,227013,236902,254684,268520,278023,253500,247732,238024,264306,283657,311156,351548,382649,365588,348119,360638,367590
13273,177884,187068,197080,193696,201317,214557,234876,231206,245359,237519,259462,258353,263031,245969,256563,265063,262010,255913,291361
13275,1346382,1307362,1373968,1503051,1646653,1729666,1824771,1770007,1759783,1799737,1841954,1902787,1941797,1991455,2078689,2120519,2160875,2249030,2367445
13277,1142414,1182436,1254508,1323381,1380315,1444300,1469878,1447077,1404667,1450933,1487637,1551101,1590656,1727767,1991412,1833900,1897049,2018671,2172856
13279,561672,571012,632756,701098,703403,808844,871253,878186,914212,909836,876015,913814,954717,943286,995404,1002460,1024489,1067905,1112064
13281,181854,195313,209031,228230,247642,272590,279006,269315,269163,261425,270934,283660,286157,286030,312386,327138,331632,360382,391742
13283,64280,67607,85080,88579,93872,93972,96754,117934,144730,119598,106393,102056,98183,99850,106119,111876,115796,125169,132199
13285,2226138,2331095,2307217,2456448,2569424,2638230,2736007,2758448,2640673,2753275,2850826,3050242,3193774,3297034,3495706,3518467,3540795,3641365,3815070
13287,162503,175317,176467,174126,190846,201470,196244,194989,185648,189896,202632,206611,208340,208879,224237,219535,227783,224725,259954
13289,168953,175541,183018,170987,163948,167181,189112,175119,149104,150941,148284,151198,160049,176439,179377,222585,240071,288755,312981
13291,333844,357720,392860,440187,493058,541229,556385,562510,551799,557362,531338,565662,582347,607536,671242,691115,706236,770403,799972
13293,511218,509835,509835,531875,552046,575262,581369,584912,598385,592253,602844,650994,635982,656389,680734,675119,706155,735229,782807
13295,970391,1016786,1067650,1159762,1131655,1218504,1270693,1209248,1128882,1145964,1212550,1336020,1439662,1393009,1440843,1396428,1479176,1538143,1593958
13297,1088783,1118234,1215286,1337412,1452342,1638046,1699758,1723313,1659749,1704185,1762214,1785324,1831225,1943250,2104987,2294500,2409995,2567393,2697554
13299,896437,930800,930642,1033291,1089150,1157831,1146908,1131872,1140449,1213018,1200228,1220922,1241649,1277826,1372723,1445639,1527573,1607074,1681932
13301,100257,91778,92417,103005,103263,107206,113209,118476,113506,119664,122977,136745,154513,162218,168170,171521,172700,203089,213315
13303,506877,516299,551054,584235,578944,616245,618088,598632,564550,574684,566237,600520,614119,615921,636863,628156,650107,669202,709036
13305,592479,622467,657254,709653,721055,816830,797583,794574,790864,739805,788246,846109,1022858,1301194,756895,777469,901996,973814,958274
13307,34661,36393,41011,39286,46281,48053,49809,54823,47464,54961,58860,58469,57966,49928,55948,55692,57551,58685,70178
13309,69473,76846,88288,93303,95544,101164,103907,98262,104248,106090,114957,123697,117687,125784,123241,123868,110436,114205,122178
13311,391937,406932,415966,447952,476507,492087,493493,493511,470905,517924,541334,617058,621202,679097,706000,722577,754558,795070,822923
13313,4150120,4347174,4371457,4864900,5074802,5126634,5189176,4939623,4654953,4474232,4654687,4804574,4940681,5210534,5445623,5635355,5664868,5802760,5879096
13315,112881,111687,121692,119803,124757,127831,135574,134147,139103,126482,163652,163278,140508,124894,152907,150204,168735,166929,185289
13317,236416,232320,235002,249626,255055,267145,268578,263985,265145,271862,266075,280638,291579,319490,336869,339738,364276,386294,366682
13319,312425,323240,336098,353204,350975,394082,413590,429405,434227,458041,463395,439736,448133,437115,403937,424050,493822,519029,566890
13321,252467,268218,288939,281164,297733,334890,342671,344018,347785,319794,361210,368359,339736,340173,349024,366257,377442,385773,445667
15001,3904348,4177781,4583300,5139851,5861555,6162982,6303882,6413657,6110099,6369859,6482862,6831223,6911375,7025433,7612958,7964023,8632109,8969407,9491699
15003,32609332,34349139,36726379,40096225,43215172,45485426,47560735,49295861,49234135,51165042,52873914,54967212,56661239,58167280,62589696,64343496,67077387,69386714,70808812
15007,1891536,1978302,2142820,2305929,2487471,2683923,2853421,2885450,2678256,2765060,2884904,3117814,3338082,3462095,3677426,3803567,3927760,4159986,4448334
15901,4577537,4944653,5470325,6219092,7094484,8017578,8505738,8262776,7688792,7960237,8388438,8760470,8897086,9164531,8763932,9788790,9981344,10584369,10995468
16001,13162409,13639289,14503856,15778570,17717372,17678014,18050467,18855752,18398870,18462755,18637145,19039273,20303306,21669143,22629027,24086416,25979305,28429258,29854105
16003,55245,57419,59839,70597,79754,90236,94725,86866,86510,91265,92365,101260,105765,110961,123261,124336,128016,130018,135018
16005,1838468,1827834,1909040,2089697,2270989,2333413,2428819,2560015,2477307,2514614,2491791,2521516,2592541,2661466,2747186,2819706,2931756,3056697,3214020
16007,92535,91413,105509,109070,111329,119257,133327,137084,137194,137401,145846,164524,169507,175386,174059,173608,184364,197071,214242
16009,191020,201908,204669,228886,251616,266264,289459,285703,276878,309167,328547,295316,300705,296153,323066,323336,333218,351869,368306
16011,781404,881026,828570,867815,855375,1096481,1180794,1191656,1240177,1201995,1320378,1309517,1320807,1241226,1276416,1236190,1274725,1364581,1532330
16013,923306,976640,984525,1066238,1140475,1190524,1236605,1242151,1100195,1059311,1059906,1143326,1199758,1282629,1355660,1378009,1479965,1598621,1667226
16015,88078,95167,101337,105331,110991,128499,129451,139152,135248,138866,138461,148545,167599,157496,143151,153681,192209,267933,273895
16017,759905,840546,876472,951432,1058662,1163670,1232642,1221507,1188921,1204768,1197753,1197073,1242804,1292961,1316104,1388756,1456412,1549470,1618302
16019,2228858,2360918,2479656,2685131,2910982,3323504,3525119,3578269,3594036,3598472,3621245,3864047,4057439,4241932,4565761,4758412,5179139,5662095,5921384
16021,176622,189245,199419,223802,216822,241392,249721,256816,252425,279102,299105,318236,304898,322685,342040,341435,368654,389811,412326
16023,691062,757596,741228,790065,803691,862765,841440,915054,980486,1032240,1036914,930478,919081,876823,956780,1010233,1088247,1109023,1203776
16025,23511,26537,24930,26615,27830,32822,33754,42690,49133,44421,52147,53781,64030,63076,65978,63363,63147,70651,70616
16027,2832372,2927135,3041904,3249309,3563734,3897195,4142171,4069208,3849795,4000589,4076125,4347160,4575357,4787638,4984308,5259346,5647375,6102246,6701550
16029,517979,299791,306834,347050,435226,421452,459329,624045,588647,555415,609737,540869,585551,481624,466987,504177,478732,519589,540265
16031,628785,674771,710641,710645,790768,807536,904618,979017,902081,1039114,1100696,1117746,1321274,1350339,1391969,1422376,1430667,1543781,1632023
16033,37376,35969,37783,34065,31608,35714,40800,51892,42209,39249,46079,40234,51276,47311,52345,47823,55650,50402,49854
16035,217429,276091,262530,265855,258538,301078,311455,304522,325258,319966,365926,352472,365420,367981,363643,369164,347959,356092,375694
16037,103272,95121,99899,109325,188002,201424,211329,283933,290233,338347,365309,270235,289121,281781,172088,167994,159529,172013,176936
16039,642178,653023,713257,772161,796832,869799,900914,942739,869282,973106,985645,958989,1076887,1092551,1122381,1182474,1232196,1305121,1380533
16041,170340,156844,172355,205592,220980,234328,266100,270624,244264,262561,268549,285476,296764,319019,333043,335585,349087,374135,397696
16043,165997,199661,173460,198986,188344,253684,273241,277549,368282,282016,317249,292306,306948,302587,318928,330677,336981,384078,440341
16045,182200,179527,180361,186609,204021,251645,266662,260929,263121,257327,255230,272326,286618,297857,316226,337136,379367,394340,415558
16047,454905,380664,394395,530101,538856,521367,695913,689063,414911,752044,851676,891915,932681,1161071,912160,966827,1075283,1057751,1174700
16049,254149,268963,275917,293673,315417,348699,373572,401398,399014,412065,406491,434901,445749,434060,465946,425262,456853,510334,506360
16051,274977,331050,315338,352250,345957,422050,505783,528564,526979,498016,543342,533547,560711,552254,598212,651718,689310,784535,871310
16053,546925,515561,539549,609415,615029,658954,777395,799161,668927,856857,889682,968172,1019041,1130894,1097485,1126416,1124783,1170054,1274041
16055,2717650,2829317,2993108,3281268,3698022,4055304,4391229,4399660,4195872,4392492,4297157,4429773,4740235,4971027,5204623,5537455,5893866,6410581,6697757
16057,771035,816396,847548,914819,957929,1030805,1088229,1100545,1071078,1071559,1099624,1136468,1177556,1175918,1283060,1297476,1397509,1474821,1514676
16059,133011,133516,141112,150808,160945,182905,191841,189736,191871,190780,189085,200972,206858,225021,229945,232618,251031,271263,290548
16061,69154,67142,72057,82245,89873,96570,123152,141312,141536,147522,146091,155626,160504,136824,155300,139674,153709,164037,165534
16063,88513,87369,92195,103838,105802,112619,172437,194098,159248,188819,207603,201659,216876,249644,209190,220947,259714,260759,285060
16065,510372,587790,578743,630619,661654,777599,840804,855776,875987,823989,890522,937719,1020780,1024232,1111784,1137324,1191587,1306231,1380244
16067,456287,528940,473044,488763,466377,565142,591518,611747,616226,602418,727086,710065,727914,710201,770913,745453,708676,794345,882541
16069,1231332,1256394,1292718,1359379,1398565,1477612,1557485,1633720,1650496,1687109,1690632,1742944,1834136,1884919,1977766,2082137,2134191,2241928,2324987
16071,52663,50439,62362,67498,84034,92776,99277,110993,105105,105062,109475,99743,114691,118896,114731,121280,121679,128853,134992
16073,199202,205366,211204,246371,248919,288429,314226,284018,265853,300147,323736,334273,355128,418199,375059,390821,381984,415392,439896
16075,348833,386520,424005,419552,456339,489243,511851,521823,480155,552897,596352,651930,721955,724317,782030,756058,751987,767780,844973
16077,379763,299683,259943,278690,275597,333954,356888,353947,373785,330007,395351,433386,392239,330507,361615,345170,374668,440895,471078
16079,242955,246478,262871,283229,382395,413177,469865,602281,564150,675990,758678,579654,649699,677637,567651,527676,433661,458573,467023
16081,112907,126189,125889,149417,199958,262227,314794,292345,262718,225870,221744,216608,216536,245997,273878,293390,307983,347635,378492
16083,1695159,1781493,1837086,2010790,2131687,2325160,2577998,2586177,2413589,2478521,2583529,2768578,2987714,3114026,3234980,3404430,3590575,3767090,3934455
16085,207943,216459,231420,269978,331779,406899,408105,381071,340273,355412,343672,375819,375169,388982,422344,444315,482229,504700,568561
16087,235684,260762,269139,270394,259056,323289,299630,329758,385571,425625,432713,411614,395528,404178,392882,414796,428510,434309,462260
17001,2048276,2141715,2303566,2473776,2575390,2762712,2830601,2921452,2901935,3061493,3185979,3298750,3382759,3499664,3598928,3698242,3555046,3741143,3851892
17003,138796,143127,144669,153710,155660,182593,184892,223260,206615,212187,190042,170363,178888,177001,181190,175347,179180,176669,198495
17005,316573,321978,345174,385038,375287,419527,422556,441756,453759,479715,491695,502346,510606,502658,577230,555895,554508,570362,582977
17007,1081060,1142649,1133295,1175468,1233757,1575239,1604704,1472020,1156090,1331637,1425213,1535935,1597591,1579254,1723865,1749454,1702707,1945224,1919559
17009,176951,186565,219521,238126,233386,248214,269673,284172,299325,312196,322083,349661,384260,386153,439069,430585,466326,501100,542870
17011,903136,995248,963009,1028799,989352,1057969,1126482,1151062,1105495,1089384,1261303,1247341,1445818,1322753,1415639,1296343,1363968,1373860,1489086
17013,69109,73973,70031,74734,72324,86223,87597,93319,95506,100297,100345,95009,97437,93310,93288,93775,107561,111155,117355
17015,342554,340377,353062,364778,371318,430024,461616,432843,422513,491401,567304,543965,645972,603273,599714,662397,596125,616439,667945
17017,388230,393568,456298,480479,475203,503810,516243,688756,877845,942700,542899,564245,618799,626554,613503,635118,675583,667741,693181
17019,6378167,6788323,6963363,7274732,7532069,7946623,8372335,8827420,8933290,9392097,9603708,9938710,10486537,10933435,11110207,11045561,11129682,11448395,11718749
17021,947777,952501,1042590,1165134,1088972,1155621,1348431,1447895,1453042,1487979,1564509,1472926,1635018,1694667,1566832,1564294,1677344,1665884,1641726
17023,318166,337198,375395,434995,436742,479181,519234,539274,506776,554836,525270,495210,547262,502666,569279,552377,577328,610638,612255
17025,376040,419211,415267,440272,456376,460826,478023,462638,401716,450500,468690,553144,571655,597470,651884,585889,583060,619369,619491
17027,702659,754234,774902,814696,813810,912127,918695,967401,936284,981086,1025147,1031078,1047247,1097918,1069098,1120993,1121465,1132441,1187777
17029,1584417,1631968,1645518,1729275,1778445,1888248,2026055,2070605,2047538,2123856,2228619,2149851,2282328,2280429,2330670,2384984,2539917,2576430,2653726
17031,254058244,258478377,263516464,276403054,291947767,302389147,311584199,307201757,302119692,307462005,317375890,334142247,343876878,360784874,378220369,384767530,394170286,414288062,425600691
17033,952414,742744,963955,1045435,1171854,1139221,1627183,2192946,4300610,2394984,1030332,2169248,2426235,2758412,2093163,1262940,1776590,1968436,1660377
17035,169493,187036,181475,194730,181995,215815,225984,245849,235693,256300,274815,300958,332893,432159,554566,654788,884808,1048818,1219105
