"fips","region","division","internationalmig2010","internationalmig2011","internationalmig2012","internationalmig2013","internationalmig2014","internationalmig2015","internationalmig2016","internationalmig2017","internationalmig2018","internationalmig2019"
"48493","South","West South Central",1,7,3,12,27,35,40,23,17,17
"48495","South","West South Central",2,10,6,1,6,32,40,27,21,21
"48497","South","West South Central",1,18,17,21,27,45,49,35,33,14
"48499","South","West South Central",3,-6,-1,-11,-4,8,4,-2,-4,-4
"48501","South","West South Central",-2,15,31,46,64,71,82,59,48,48
"48503","South","West South Central",2,-1,-1,0,21,20,16,14,7,9
"48505","South","West South Central",2,-17,13,-2,2,18,24,-6,-10,-9
"48507","South","West South Central",12,24,33,20,38,47,50,54,79,-2
"49001","West","Mountain",0,4,-1,4,13,12,28,37,23,23
"49003","West","Mountain",7,12,18,-10,-2,2,38,43,26,26
"49005","West","Mountain",76,179,332,168,260,163,296,371,246,247
"49007","West","Mountain",1,9,6,3,23,9,7,6,2,2
"49009","West","Mountain",0,0,1,0,1,1,1,1,0,0
"49011","West","Mountain",88,159,574,236,264,139,283,316,144,178
"49013","West","Mountain",0,1,7,11,11,6,9,11,6,6
"49015","West","Mountain",0,-2,-1,0,1,1,0,0,-1,-1
"49017","West","Mountain",1,5,7,6,10,3,5,10,4,4
"49019","West","Mountain",5,0,3,8,18,2,2,3,-2,-2
"49021","West","Mountain",12,14,11,-10,-19,-33,-25,-20,-30,-30
"49023","West","Mountain",1,-3,-1,-2,-1,7,18,19,13,14
"49025","West","Mountain",0,-2,-3,-1,-3,-6,-5,-5,-5,-5
"49027","West","Mountain",7,8,10,9,6,8,14,17,12,12
"49029","West","Mountain",3,6,20,6,16,7,8,8,6,6
"49031","West","Mountain",0,0,0,0,0,0,0,0,0,0
"49033","West","Mountain",0,0,2,1,1,4,5,5,3,3
"49035","West","Mountain",549,1805,2908,2166,3288,2472,4595,5571,3820,3592
"49037","West","Mountain",1,8,8,6,16,5,6,6,1,1
"49039","West","Mountain",5,11,17,16,20,8,18,23,10,10
"49041","West","Mountain",0,-1,-4,-4,7,3,4,6,3,3
"49043","West","Mountain",15,32,26,56,123,102,162,199,129,131
"49045","West","Mountain",1,-8,49,18,45,48,89,107,75,75
"49047","West","Mountain",2,-9,14,3,34,20,27,30,15,15
"49049","West","Mountain",94,308,704,346,694,609,1239,1554,959,959
"49051","West","Mountain",10,33,28,80,65,15,29,39,24,24
"49053","West","Mountain",8,-44,-50,-82,-60,-17,101,134,53,57
"49055","West","Mountain",0,2,1,4,8,9,8,7,5,6
"49057","West","Mountain",44,30,205,146,327,211,342,400,217,223
"50001","Northeast","New England",7,165,32,53,11,123,40,92,26,20
"50003","Northeast","New England",2,17,-10,-15,-2,88,21,79,15,15
"50005","Northeast","New England",-1,7,-5,-4,-1,11,-5,2,-6,-6
"50007","Northeast","New England",68,725,178,237,262,1490,503,1323,343,317
"50009","Northeast","New England",0,1,0,-1,1,1,1,2,1,1
"50011","Northeast","New England",0,31,9,26,21,94,11,35,6,6
"50013","Northeast","New England",0,8,1,0,0,0,0,0,0,0
"50015","Northeast","New England",-2,26,6,32,-1,24,5,28,4,4
"50017","Northeast","New England",0,8,1,8,9,16,7,10,5,2
"50019","Northeast","New England",2,36,7,5,-1,30,9,28,6,6
"50021","Northeast","New England",0,15,1,-3,-5,28,12,48,9,8
"50023","Northeast","New England",2,33,5,-5,-10,54,-4,24,-5,-9
"50025","Northeast","New England",1,35,1,-2,6,70,11,41,15,-2
"50027","Northeast","New England",8,49,-14,-15,-4,115,35,105,35,21
"51001","South","South Atlantic",3,50,78,62,54,66,74,67,29,30
"51003","South","South Atlantic",58,212,328,285,384,380,368,330,131,133
"51005","South","South Atlantic",2,4,1,2,-8,-3,-4,-4,-5,-5
"51007","South","South Atlantic",3,15,3,-1,-1,3,4,4,1,1
"51009","South","South Atlantic",0,-1,0,10,11,10,8,7,1,1
"51011","South","South Atlantic",0,-1,0,-2,3,13,16,16,9,9
"51013","South","South Atlantic",415,1586,2259,1601,2345,2455,2342,2207,1178,1057
"51015","South","South Atlantic",0,19,20,13,16,26,53,52,29,24
"51017","South","South Atlantic",0,3,6,5,1,1,8,6,-1,-1
"51019","South","South Atlantic",7,20,20,10,40,57,55,52,19,19
"51021","South","South Atlantic",0,-2,0,-2,-2,-2,-2,-2,-2,-2
"51023","South","South Atlantic",0,1,-1,-2,-1,15,13,10,4,4
"51025","South","South Atlantic",0,0,3,12,22,15,15,15,5,5
"51027","South","South Atlantic",0,7,20,7,15,19,22,20,12,12
"51029","South","South Atlantic",0,8,10,2,2,1,1,1,1,1
"51031","South","South Atlantic",6,8,32,38,74,76,76,72,33,33
"51033","South","South Atlantic",3,8,6,5,13,23,18,14,5,5
"51035","South","South Atlantic",-1,0,-3,9,11,33,50,48,16,16
"51036","South","South Atlantic",0,0,-1,0,2,1,1,1,1,1
"51037","South","South Atlantic",0,5,0,-1,-1,10,9,7,4,4
"51041","South","South Atlantic",135,437,737,506,614,750,692,651,349,257
"51043","South","South Atlantic",0,1,3,1,1,-5,3,3,2,-1
"51045","South","South Atlantic",0,-1,0,0,-1,-2,-1,-1,-1,-1
"51047","South","South Atlantic",7,24,21,45,79,98,102,100,56,48
"51049","South","South Atlantic",0,-2,-2,-1,-3,0,0,0,0,0
"51051","South","South Atlantic",1,3,2,2,2,0,0,0,-1,0
"51053","South","South Atlantic",4,16,20,25,38,23,19,18,16,4
"51057","South","South Atlantic",1,1,5,5,11,10,10,9,5,5
"51059","South","South Atlantic",1429,7369,10640,7416,10657,11733,11190,10487,5260,5146
"51061","South","South Atlantic",3,9,24,26,33,53,53,51,32,12
"51063","South","South Atlantic",1,2,2,-4,-2,-2,-3,-5,-5,-6
"51065","South","South Atlantic",1,5,1,-4,-8,13,16,16,4,4
"51067","South","South Atlantic",4,-10,-6,-6,-10,-10,-9,-10,-15,-15
"51069","South","South Atlantic",0,13,28,44,85,108,115,114,101,3
"51071","South","South Atlantic",1,4,16,3,3,-1,-1,-1,-1,-1
"51073","South","South Atlantic",2,12,33,18,20,30,8,-1,-7,-7
"51075","South","South Atlantic",0,2,9,2,-1,1,2,1,-3,-3
"51077","South","South Atlantic",0,-3,-2,-2,-1,4,6,6,-2,-2
"51079","South","South Atlantic",2,16,18,61,52,29,29,28,14,12
"51081","South","South Atlantic",1,1,7,2,3,6,5,5,2,2
"51083","South","South Atlantic",0,-2,-2,-5,0,0,-2,-2,-6,-6
"51085","South","South Atlantic",9,40,39,73,94,101,86,80,28,23
"51087","South","South Atlantic",257,1311,1707,1222,1641,1891,1912,1826,976,918
"51089","South","South Atlantic",11,29,24,-4,3,11,16,14,0,-4
"51091","South","South Atlantic",0,0,0,0,0,0,0,0,0,0
"51093","South","South Atlantic",4,3,42,27,33,35,27,27,16,7
"51095","South","South Atlantic",33,76,150,78,115,153,153,139,86,37
"51097","South","South Atlantic",1,4,0,3,-3,1,4,4,1,1
"51099","South","South Atlantic",26,2,41,14,16,46,25,26,31,3
"51101","South","South Atlantic",1,-2,-1,3,12,7,7,6,1,1
"51103","South","South Atlantic",1,4,11,6,9,21,20,22,25,4
"51105","South","South Atlantic",0,1,-2,-8,-11,-9,-7,-7,-7,-7
"51107","South","South Atlantic",372,1738,2486,1744,2326,2521,2456,2318,1174,1039
"51109","South","South Atlantic",1,2,-6,6,4,9,14,12,0,0
"51111","South","South Atlantic",3,3,9,5,5,18,33,32,8,8
"51113","South","South Atlantic",1,-1,0,6,12,22,17,17,11,11
"51115","South","South Atlantic",1,5,10,8,9,1,1,1,1,1
"51117","South","South Atlantic",4,20,27,13,5,1,7,7,-2,-2
"51119","South","South Atlantic",0,1,2,1,3,3,2,2,1,1
"51121","South","South Atlantic",77,450,712,489,640,656,608,578,274,276
"51125","South","South Atlantic",0,2,10,13,3,5,3,3,-2,-1
"51127","South","South Atlantic",1,11,24,17,13,7,11,9,0,0
"51131","South","South Atlantic",6,36,17,17,13,11,15,13,5,2
"51133","South","South Atlantic",3,17,27,6,9,0,0,0,0,0
"51135","South","South Atlantic",1,-1,-5,13,9,11,21,18,0,0
"51137","South","South Atlantic",6,47,53,45,29,41,39,36,15,15
"51139","South","South Atlantic",0,1,1,-2,2,4,4,4,1,1
"51141","South","South Atlantic",1,3,11,3,2,5,2,1,-1,-4
"51143","South","South Atlantic",6,17,3,16,8,8,13,13,0,-1
"51145","South","South Atlantic",0,-2,8,1,17,10,10,9,-2,-2
"51147","South","South Atlantic",1,5,19,14,37,43,39,37,28,19
"51149","South","South Atlantic",55,60,340,138,126,180,103,75,5,15
"51153","South","South Atlantic",434,1536,2381,1717,2630,3056,2847,2641,1376,1264
"51155","South","South Atlantic",2,1,1,4,-1,4,1,-1,-3,-3
"51157","South","South Atlantic",0,-2,-3,-3,-1,6,7,6,3,3
"51159","South","South Atlantic",3,12,0,2,1,2,12,11,5,4
"51161","South","South Atlantic",35,179,213,140,203,219,240,233,113,115
"51163","South","South Atlantic",0,2,11,19,25,20,14,14,3,3
"51165","South","South Atlantic",11,30,89,98,111,84,108,97,41,38
"51167","South","South Atlantic",2,-4,6,7,15,2,2,2,0,0
"51169","South","South Atlantic",1,-3,-2,2,2,3,2,0,-1,-1
"51171","South","South Atlantic",10,52,27,25,31,43,59,55,45,7
"51173","South","South Atlantic",3,6,8,24,17,9,11,8,-2,-2
"51175","South","South Atlantic",0,3,2,4,2,2,3,3,0,0
"51177","South","South Atlantic",39,135,231,145,166,185,127,107,44,32
"51179","South","South Atlantic",84,96,486,294,417,454,374,285,91,91
"51181","South","South Atlantic",0,-1,-1,1,0,1,0,0,0,0
"51183","South","South Atlantic",1,6,6,3,2,5,4,4,2,2
"51185","South","South Atlantic",2,6,-4,0,4,1,2,-1,-9,-9
"51187","South","South Atlantic",-1,-7,-6,8,10,17,13,10,2,2
"51191","South","South Atlantic",-1,9,0,11,24,1,11,10,-7,-7
"51193","South","South Atlantic",2,9,-2,-4,-8,-5,-3,-5,-6,-6
"51195","South","South Atlantic",2,-3,-5,4,10,13,14,13,2,-1
"51197","South","South Atlantic",0,1,2,0,2,-4,-6,-6,-8,-7
"51199","South","South Atlantic",64,76,337,187,242,307,253,202,75,67
"51510","South","South Atlantic",318,1476,2326,1703,2377,2453,2309,2204,1303,1208
"51520","South","South Atlantic",-3,11,-4,-4,-5,-6,-6,-6,-8,-8
"51530","South","South Atlantic",-1,-1,3,2,3,-1,-3,-3,-5,-5
"51540","South","South Atlantic",68,345,433,360,434,407,385,362,181,184
"51550","South","South Atlantic",79,141,549,365,492,572,459,359,127,94
"51570","South","South Atlantic",2,46,57,36,41,55,30,30,9,7
"51580","South","South Atlantic",0,3,-2,2,4,12,11,11,6,6
"51590","South","South Atlantic",0,9,42,33,62,70,52,50,24,21
"51595","South","South Atlantic",1,4,-1,3,-4,-3,-3,-3,-4,-3
"51600","South","South Atlantic",25,141,228,206,291,274,263,251,137,140
"51610","South","South Atlantic",16,62,99,53,76,48,47,45,22,22
"51620","South","South Atlantic",1,3,11,4,7,-1,-1,-1,-1,-1
"51630","South","South Atlantic",24,114,97,65,116,117,99,97,63,36
"51640","South","South Atlantic",-2,2,-5,9,1,-3,-3,-3,-5,-5
"51650","South","South Atlantic",62,90,470,314,296,357,273,197,42,70
"51660","South","South Atlantic",58,309,344,376,458,459,499,479,321,219
"51670","South","South Atlantic",5,30,29,35,48,60,56,52,33,27
"51678","South","South Atlantic",2,10,9,8,11,9,9,6,0,0
"51680","South","South Atlantic",39,195,215,245,398,385,398,377,217,205
"51683","South","South Atlantic",68,231,276,205,278,244,225,213,101,98
"51685","South","South Atlantic",13,68,90,111,170,173,181,177,98,98
"51690","South","South Atlantic",-1,0,15,2,-1,14,19,19,10,10
"51700","South","South Atlantic",185,427,945,538,537,718,606,472,161,192
"51710","South","South Atlantic",309,492,1886,995,1176,1451,1019,677,101,265
"51720","South","South Atlantic",2,11,6,16,12,3,3,3,1,1
"51730","South","South Atlantic",15,79,124,78,81,63,64,59,27,15
"51735","South","South Atlantic",1,4,18,0,0,4,2,2,-1,-1
"51740","South","South Atlantic",48,39,303,155,163,242,231,185,59,90
"51750","South","South Atlantic",16,50,65,35,47,22,24,22,11,11
"51760","South","South Atlantic",160,567,645,490,602,742,830,789,458,374
"51770","South","South Atlantic",71,432,575,381,458,514,467,446,234,235
"51775","South","South Atlantic",10,85,70,44,37,29,25,24,12,11
"51790","South","South Atlantic",5,26,42,24,51,45,44,42,22,22
"51800","South","South Atlantic",29,16,164,99,133,152,122,96,36,11
"51810","South","South Atlantic",398,868,2451,1245,1469,1712,1429,1052,255,296
"51820","South","South Atlantic",-1,4,17,22,67,82,95,92,53,53
"51830","South","South Atlantic",12,95,162,95,85,96,88,85,41,40
"51840","South","South Atlantic",16,79,69,99,166,206,217,213,140,80
"53001","West","Pacific",-3,-4,-18,-3,25,65,78,39,22,24
"53003","West","Pacific",1,-18,-25,-22,-24,-22,-27,-27,-27,-27
"53005","West","Pacific",38,143,192,183,379,371,322,361,250,256
"53007","West","Pacific",5,18,6,48,37,30,36,20,6,7
"53009","West","Pacific",15,24,38,48,84,86,65,58,41,44
"53011","West","Pacific",159,343,96,79,324,366,260,299,128,139
"53013","West","Pacific",1,1,1,9,19,15,14,18,15,15
"53015","West","Pacific",1,15,29,41,55,25,25,30,22,22
"53017","West","Pacific",6,-9,-12,33,94,113,88,60,39,41
"53019","West","Pacific",3,6,4,3,1,0,0,0,0,0
"53021","West","Pacific",-14,57,72,124,193,223,199,107,55,60
"53023","West","Pacific",0,0,0,3,3,5,3,5,5,5
"53025","West","Pacific",-4,-26,-65,121,301,270,321,155,88,81
"53027","West","Pacific",7,34,23,25,12,2,-8,-12,-16,-16
"53029","West","Pacific",99,64,378,165,209,365,234,84,-77,59
"53031","West","Pacific",6,8,1,10,8,1,7,9,5,5
"53033","West","Pacific",3554,13280,13338,12610,19916,21425,19168,21776,17839,17969
"53035","West","Pacific",116,150,542,235,303,370,227,138,-8,75
"53037","West","Pacific",19,73,70,57,83,89,83,100,80,81
"53039","West","Pacific",2,3,4,9,2,7,13,-1,-4,-4
"53041","West","Pacific",15,59,24,26,50,84,110,92,64,65
"53043","West","Pacific",0,3,2,2,2,1,1,1,1,1
"53045","West","Pacific",19,74,85,64,129,106,144,151,130,130
"53047","West","Pacific",19,83,28,38,95,122,142,93,56,58
"53049","West","Pacific",1,-5,11,3,14,20,62,40,32,32
"53051","West","Pacific",1,-2,-2,-3,5,3,7,7,6,6
"53053","West","Pacific",600,1245,2446,1508,1936,2296,1594,1493,918,1048
"53055","West","Pacific",0,14,11,16,27,25,32,30,24,27
"53057","West","Pacific",26,76,38,86,257,272,289,225,171,170
"53059","West","Pacific",2,10,5,0,4,2,7,5,4,4
"53061","West","Pacific",614,2118,2166,1854,2973,3051,2585,2848,2239,2230
"53063","West","Pacific",220,572,761,562,800,789,594,666,492,489
"53065","West","Pacific",19,29,22,20,7,2,0,-3,-3,-3
"53067","West","Pacific",164,420,790,514,663,682,504,520,363,362
"53069","West","Pacific",1,6,5,6,12,4,5,5,4,4
"53071","West","Pacific",19,6,6,13,73,34,11,2,-13,-15
"53073","West","Pacific",99,338,274,217,537,523,457,526,414,403
"53075","West","Pacific",92,345,379,305,466,484,411,473,391,393
"53077","West","Pacific",-59,-111,-230,-25,142,91,231,-24,-147,-137
"54001","South","South Atlantic",0,2,-4,-6,-6,-3,-2,-3,-4,-4
"54003","South","South Atlantic",-4,150,29,-9,-12,8,13,-16,-22,-94
"54005","South","South Atlantic",0,-4,-3,-4,0,0,0,0,0,0
"54007","South","South Atlantic",1,5,2,-2,-1,2,-1,2,1,-1
"54009","South","South Atlantic",1,-2,-2,-7,-5,-4,-6,-10,-12,-11
"54011","South","South Atlantic",12,208,122,50,58,69,45,9,-23,-23
"54013","South","South Atlantic",0,-3,-3,-1,0,-1,-2,-2,-2,-2
"54015","South","South Atlantic",0,-2,-2,-1,0,0,0,0,0,0
"54017","South","South Atlantic",0,1,0,-2,-2,-1,-1,-2,-3,-3
"54019","South","South Atlantic",2,18,3,8,10,23,28,17,4,5
"54021","South","South Atlantic",0,13,-8,-4,0,6,3,0,-2,-2
"54023","South","South Atlantic",0,3,2,-1,-3,-1,-1,-1,-1,-1
"54025","South","South Atlantic",1,33,22,13,103,83,78,44,16,2
"54027","South","South Atlantic",0,-7,-8,-8,-8,-7,-8,-8,-8,-8
"54029","South","South Atlantic",-1,11,13,4,24,10,-1,-6,-12,-12
"54031","South","South Atlantic",2,33,34,44,39,58,60,34,19,7
"54033","South","South Atlantic",2,4,7,-9,-4,7,10,3,-4,-5
"54035","South","South Atlantic",2,15,10,-2,9,17,15,6,-1,-1
"54037","South","South Atlantic",15,251,107,45,29,18,28,-3,-27,-39
"54039","South","South Atlantic",2,102,122,67,132,142,112,54,-17,-18
"54041","South","South Atlantic",0,-1,-1,0,15,16,14,8,4,4
"54043","South","South Atlantic",0,1,1,-3,-5,-6,-6,-6,-6,-6
"54045","South","South Atlantic",0,-6,-4,-5,-2,1,1,1,2,-1
"54047","South","South Atlantic",1,8,4,56,22,23,3,3,-2,-1
"54049","South","South Atlantic",3,43,3,51,9,8,-2,-9,-17,-17
"54051","South","South Atlantic",-2,7,4,0,0,0,0,0,0,0
"54053","South","South Atlantic",0,-7,-10,-8,-3,-1,0,-1,-3,-3
"54055","South","South Atlantic",1,81,4,11,9,18,21,2,-9,-9
"54057","South","South Atlantic",-2,-8,0,0,14,20,13,4,-4,-4
"54059","South","South Atlantic",0,41,1,16,0,-2,-2,-2,-2,-2
"54061","South","South Atlantic",24,623,343,283,519,619,516,222,-16,-15
"54063","South","South Atlantic",-1,-2,0,-4,11,6,9,1,-1,-1
"54065","South","South Atlantic",-1,18,-11,29,5,-5,-10,-6,-8,-8
"54067","South","South Atlantic",3,30,-2,-4,0,19,17,9,2,1
"54069","South","South Atlantic",3,35,3,2,7,4,-1,-8,-15,-15
"54071","South","South Atlantic",1,-3,20,8,4,3,-1,-1,-1,-1
"54073","South","South Atlantic",0,0,-1,-1,-2,-2,-1,-1,-1,-1
"54075","South","South Atlantic",0,5,2,-1,-1,0,0,0,0,0
"54077","South","South Atlantic",0,-8,-5,-4,5,46,45,51,84,-11
"54079","South","South Atlantic",6,20,26,17,13,9,8,1,0,0
"54081","South","South Atlantic",11,116,69,28,25,37,47,16,-5,-5
"54083","South","South Atlantic",0,13,8,11,12,20,10,3,-2,-2
"54085","South","South Atlantic",0,1,-1,-2,1,-1,19,9,1,1
"54087","South","South Atlantic",0,-1,0,2,4,1,6,1,0,0
"54089","South","South Atlantic",-1,3,-2,-4,-8,-2,-1,-1,-1,-1
"54091","South","South Atlantic",0,0,-1,3,4,4,3,-1,-2,-2
"54093","South","South Atlantic",0,0,0,0,0,0,0,0,0,0
"54095","South","South Atlantic",0,0,0,-1,0,5,8,2,-2,-2
"54097","South","South Atlantic",0,-7,-12,-3,0,17,17,4,-2,-2
"54099","South","South Atlantic",2,8,3,-7,-9,-6,-1,-3,-4,-12
"54101","South","South Atlantic",1,6,5,2,0,0,0,0,0,0
"54103","South","South Atlantic",1,7,1,-1,-2,-2,1,0,0,0
"54105","South","South Atlantic",0,8,-1,0,0,0,0,0,0,0
"54107","South","South Atlantic",-4,-4,-7,-21,-18,-4,-7,-16,-24,-24
"54109","South","South Atlantic",0,-1,0,0,0,0,3,0,0,0
"55001","Midwest","East North Central",-1,-2,3,5,3,12,9,10,8,8
"55003","Midwest","East North Central",0,0,8,12,8,3,4,5,4,3
"55005","Midwest","East North Central",6,18,25,37,27,27,19,19,12,11
"55007","Midwest","East North Central",0,7,4,8,6,4,3,3,2,2
"55009","Midwest","East North Central",77,260,305,360,377,407,405,406,388,138
"55011","Midwest","East North Central",0,-2,4,1,4,7,4,2,9,9
"55013","Midwest","East North Central",0,4,4,5,2,2,2,2,1,1
"55015","Midwest","East North Central",2,9,21,18,18,25,18,16,13,13
"55017","Midwest","East North Central",4,-2,4,13,11,10,0,2,-1,-1
"55019","Midwest","East North Central",2,3,15,4,7,11,16,16,23,14
"55021","Midwest","East North Central",0,3,10,25,25,26,23,24,14,8
"55023","Midwest","East North Central",0,2,1,5,6,7,5,7,3,3
"55025","Midwest","East North Central",286,1155,1350,2000,1866,2387,2033,2031,1029,962
"55027","Midwest","East North Central",12,29,38,17,10,20,26,25,26,22
"55029","Midwest","East North Central",4,-4,3,0,-3,4,3,2,0,0
"55031","Midwest","East North Central",-1,13,22,45,21,38,16,21,-13,-13
"55033","Midwest","East North Central",-2,4,32,54,44,64,40,48,15,16
"55035","Midwest","East North Central",10,42,83,142,125,118,142,148,95,96
